orderId,symbol,mode,qty,price,value,avgCost,realizedPnl,createdAt
1787832852033-a36d2a1a96fd7,SGBMAY29,BUY,12,4714.1,56569.2,4713.97,0,2026-08-27T12:14:12.033Z
1787832852033-437cb91bd0767,HINDUNILVR,BUY,6,2423.53,14541.18,2427.55,0,2026-08-27T12:14:12.033Z
1787832852033-6ee0dd9bb023,TCS,BUY,20,3181,63620,3182.3,0,2026-08-27T12:14:12.033Z
1787832852033-5ae226fcb3d6a,BHARTIARTL,SELL,16,539.14,8626.24,542.3,-50.56,2026-08-27T12:14:12.033Z
1787832852033-bc6055d910975,TCS,SELL,19,3186.88,60550.72,3182.73,78.85,2026-08-27T12:14:12.033Z
1787832852033-de7cd87fe0eac8,SBIN,BUY,11,429.87,4728.57,430.3,0,2026-08-27T12:14:12.033Z
1787832852033-12d3300b0ec478,WIPRO,BUY,10,575.92,5759.2,576.95,0,2026-08-27T12:14:12.033Z
1787832852033-6252b438e2e06,ITC,SELL,14,206.25,2887.5,206.34,-1.26,2026-08-27T12:14:12.033Z
1787832852033-0098058dc9688,TATAPOWER,SELL,1,123.71,123.71,124.37,-0.66,2026-08-27T12:14:12.033Z
1787832852033-64748a44ad5908,SGBMAY29,BUY,7,4734.86,33144.02,4713.96,0,2026-08-27T12:14:12.033Z
1787832852033-e73a7e550346,SGBMAY29,BUY,19,4716.79,89619.01,4712.53,0,2026-08-27T12:14:12.033Z
1787832852033-cddacab6aa24b8,ONGC,BUY,11,116.77,1284.47,116.29,0,2026-08-27T12:14:12.033Z
1787832852033-031f75561ca898,TATAPOWER,BUY,14,124.34,1740.76,124.37,0,2026-08-27T12:14:12.033Z
1787832852033-65635225d8036,RELIANCE,BUY,5,2097.35,10486.75,2102.73,0,2026-08-27T12:14:12.033Z
1787832852033-b5ed815d9033d,INFY,SELL,14,1559.55,21833.7,1552.12,104.02,2026-08-27T12:14:12.033Z
1787832852033-1e85757b33bbf,WIPRO,BUY,11,578.21,6360.31,577.12,0,2026-08-27T12:14:12.033Z
1787832852033-6c19ca01b72c8,TATAPOWER,BUY,20,123.72,2474.4,124.38,0,2026-08-27T12:14:12.033Z
1787832852033-4b0f73d9ed40d8,TATAPOWER,SELL,1,123.96,123.96,124.58,-0.62,2026-08-27T12:14:12.033Z
1787832852033-0212700785ecf8,WIPRO,SELL,18,577.57,10396.26,576.88,12.42,2026-08-27T12:14:12.033Z
1787832852033-b824976905f43,ONGC,BUY,4,116.22,464.88,116.13,0,2026-08-27T12:14:12.033Z
1787832852033-145b894c2ce7f8,TATAPOWER,BUY,19,124.3,2361.7,124.58,0,2026-08-27T12:14:12.033Z
1787832852033-7bca061b021888,ONGC,BUY,10,116.16,1161.6,116.12,0,2026-08-27T12:14:12.033Z
1787832852033-36041c5834e05,BHARTIARTL,SELL,14,541.57,7581.98,542.3,-10.22,2026-08-27T12:14:12.033Z
1787832852033-1e785d95aca4e8,KPITTECH,BUY,6,264.36,1586.16,265.74,0,2026-08-27T12:14:12.033Z
1787832852033-c45c8db3b4465,SGBMAY29,SELL,17,4718.04,80206.68,4711.56,110.16,2026-08-27T12:14:12.033Z
1787832852033-df452cfd8f7fe8,ITC,SELL,2,205.84,411.68,206.34,-1,2026-08-27T12:14:12.033Z
1787832852033-7912b702d4c52,TCS,BUY,11,3187.51,35062.61,3182.73,0,2026-08-27T12:14:12.033Z
1787832852033-e41159aaa57a,BHARTIARTL,BUY,4,543.55,2174.2,542.3,0,2026-08-27T12:14:12.033Z
1787832852033-2b86b5a13360a,M&M,BUY,12,775.94,9311.28,777.89,0,2026-08-27T12:14:12.033Z
1787832852033-96c1b4df05b3f,M&M,SELL,6,776.65,4659.9,778.07,-8.52,2026-08-27T12:14:12.033Z
1787832852033-77764793741e48,M&M,BUY,4,777.83,3111.32,778.07,0,2026-08-27T12:14:12.033Z
1787832852033-ef8f1d249a198,M&M,SELL,11,773.84,8512.24,778.08,-46.64,2026-08-27T12:14:12.033Z
1787832852033-2fd9fca1ff7d08,QUICKHEAL,BUY,8,309.85,2478.8,309.62,0,2026-08-27T12:14:12.033Z
1787832852033-d58d74c52eaf5,QUICKHEAL,SELL,2,308.08,616.16,309.51,-2.86,2026-08-27T12:14:12.033Z
1787832852033-238be2dcdfaeb8,RELIANCE,SELL,11,2110.16,23211.76,2103.73,70.73,2026-08-27T12:14:12.033Z
1787832852033-b219505834e55,INFY,SELL,7,1558.7,10910.9,1552.12,46.06,2026-08-27T12:14:12.033Z
1787832852033-316ae2f26cd2a8,M&M,SELL,19,775.44,14733.36,778.08,-50.16,2026-08-27T12:14:12.033Z
1787832852033-750cac65623c5,EVEREADY,BUY,7,314.58,2202.06,313.9,0,2026-08-27T12:14:12.033Z
1787832852033-191a251640f95,M&M,BUY,14,780.26,10923.64,778.08,0,2026-08-27T12:14:12.033Z
1787832852033-315d00b8ee9cb8,EVEREADY,SELL,14,314.34,4400.76,313.83,7.14,2026-08-27T12:14:12.033Z
1787832852033-3ddb0718901fb8,M&M,BUY,18,779.5,14031,777.88,0,2026-08-27T12:14:12.033Z
1787832852033-ea815a1083d6a8,TCS,SELL,10,3170.8,31708,3181.96,-111.6,2026-08-27T12:14:12.033Z
1787832852033-526d778912acd8,ITC,BUY,12,206.99,2483.88,206.34,0,2026-08-27T12:14:12.033Z
1787832852033-4d63b976e8d6b,WIPRO,BUY,17,575.59,9785.03,576.88,0,2026-08-27T12:14:12.033Z
1787832852033-acb615769e3008,ITC,BUY,2,207.21,414.42,206.26,0,2026-08-27T12:14:12.033Z
1787832852033-a58b71a9ac9988,HDFCBANK,SELL,12,1526.07,18312.84,1528.65,-30.96,2026-08-27T12:14:12.033Z
1787832852033-3875450b241f08,SGBMAY29,BUY,11,4719.55,51915.05,4711.56,0,2026-08-27T12:14:12.033Z
1787832852033-2010904da7bf68,RELIANCE,BUY,5,2099.47,10497.35,2103.73,0,2026-08-27T12:14:12.033Z
1787832852033-27bced218c2e9,TATAPOWER,BUY,16,124.63,1994.08,124.68,0,2026-08-27T12:14:12.033Z
1787832852033-cb55cd4f187d68,QUICKHEAL,BUY,10,310.02,3100.2,309.51,0,2026-08-27T12:14:12.033Z
1787832852033-cd14b163652a28,RELIANCE,BUY,2,2098.28,4196.56,2104.37,0,2026-08-27T12:14:12.033Z
1787832852033-9f513e95c1a62,WIPRO,BUY,17,579.33,9848.61,577.31,0,2026-08-27T12:14:12.033Z
1787832852033-dcd46f2fd6c7,ITC,SELL,11,205.46,2260.06,206.24,-8.58,2026-08-27T12:14:12.033Z
1787832852033-2eedab70e29b8,TATAPOWER,BUY,19,124.71,2369.49,124.71,0,2026-08-27T12:14:12.033Z
1787832852033-2ebbdbb98b4d98,TCS,BUY,8,3188.54,25508.32,3181.96,0,2026-08-27T12:14:12.033Z
1787832852033-6f3d31886faf3,BHARTIARTL,SELL,10,539.04,5390.4,542.22,-31.8,2026-08-27T12:14:12.033Z
1787832852033-9db22bb16bc6e8,HINDUNILVR,BUY,6,2438.44,14630.64,2427.97,0,2026-08-27T12:14:12.033Z
1787832852033-a79fb13106f71,BHARTIARTL,BUY,15,543.04,8145.6,542.22,0,2026-08-27T12:14:12.033Z
1787832852033-2ab47f4de8f37,HDFCBANK,BUY,19,1532.68,29120.92,1528.65,0,2026-08-27T12:14:12.033Z
1787832852033-016b234764aa88,KPITTECH,BUY,18,265.75,4783.5,266.02,0,2026-08-27T12:14:12.033Z
1787832852033-2af8ef11b19d1,M&M,BUY,11,781.29,8594.19,777.66,0,2026-08-27T12:14:12.033Z
1787832852033-6551cfd81b9bf8,QUICKHEAL,BUY,3,307.32,921.96,308.87,0,2026-08-27T12:14:12.033Z
1787832852033-cad74d982fec98,HDFCBANK,BUY,6,1530.21,9181.26,1527.09,0,2026-08-27T12:14:12.033Z
1787832852033-d1036717452e6,SBIN,BUY,8,428.54,3428.32,430.39,0,2026-08-27T12:14:12.033Z
1787832852033-55eba61f64a868,SGBMAY29,BUY,4,4718.02,18872.08,4710.57,0,2026-08-27T12:14:12.033Z
1787832852033-4b8f80ea0370f,SGBMAY29,BUY,3,4717.27,14151.81,4710.22,0,2026-08-27T12:14:12.033Z
1787832852033-b32eb00fc94888,ITC,BUY,18,206.24,3712.32,206.24,0,2026-08-27T12:14:12.033Z
1787832852033-19e067528bfc18,HDFCBANK,BUY,5,1531.48,7657.4,1526.65,0,2026-08-27T12:14:12.033Z
1787832852032-1a775fc41609e,SBIN,SELL,3,429.61,1288.83,430.7,-3.27,2026-08-27T12:14:12.032Z
1787832852032-13dbf2301e3d8,INFY,SELL,13,1558.95,20266.35,1552.12,88.79,2026-08-27T12:14:12.032Z
1787832852032-5f3939ca58863,KPITTECH,BUY,11,266.45,2930.95,266.45,0,2026-08-27T12:14:12.032Z
1787832852032-93c33f015e1798,ITC,BUY,11,205.46,2260.06,206.24,0,2026-08-27T12:14:12.032Z
1787832852032-777f25de57e9c8,BHARTIARTL,BUY,1,544.16,544.16,541.99,0,2026-08-27T12:14:12.032Z
1787832852032-9d79f46c7ce068,WIPRO,BUY,20,576.08,11521.6,576.3,0,2026-08-27T12:14:12.032Z
1787832852032-1a07a8fea769a8,ONGC,SELL,11,115.94,1275.34,116.1,-1.76,2026-08-27T12:14:12.032Z
1787832852032-220d49fc184be,INFY,BUY,19,1548.87,29428.53,1552.12,0,2026-08-27T12:14:12.032Z
1787832852032-34b88f2352b7c,TATAPOWER,SELL,1,124.72,124.72,124.71,0.01,2026-08-27T12:14:12.032Z
1787832852032-3b9e29e1c2e858,ITC,BUY,15,206.49,3097.35,206.36,0,2026-08-27T12:14:12.032Z
1787832852032-92ff961adabb7,HINDUNILVR,BUY,12,2419.68,29036.16,2426.76,0,2026-08-27T12:14:12.032Z
1787832852032-56bf2734535008,TCS,BUY,17,3175.43,53982.31,3181.21,0,2026-08-27T12:14:12.032Z
1787832852032-bcb23be3e6556,SBIN,BUY,5,429.3,2146.5,430.7,0,2026-08-27T12:14:12.032Z
1787832852032-7b4d37e3e17d2,QUICKHEAL,BUY,5,309.8,1549,309.8,0,2026-08-27T12:14:12.032Z
1787832852032-7f84099795df48,TATAPOWER,BUY,5,124.62,623.1,124.71,0,2026-08-27T12:14:12.032Z
1787832852032-98a8d88251ce9,EVEREADY,BUY,11,313.05,3443.55,313.83,0,2026-08-27T12:14:12.032Z
1787832852032-94dd2626524f6,QUICKHEAL,SELL,5,307.5,1537.5,0,0,2026-08-27T12:14:12.032Z
1787832852032-d81d44cf11c178,ONGC,BUY,17,116.05,1972.85,116.1,0,2026-08-27T12:14:12.032Z
1787832852032-1c056fa9e20058,TCS,BUY,13,3194.49,41528.37,3183.06,0,2026-08-27T12:14:12.032Z
1787832852032-a378060f7564d,QUICKHEAL,SELL,9,309,2781,307.62,5.52,2026-08-27T12:14:12.032Z
1787832852032-0fc09a1d25d1f,QUICKHEAL,BUY,4,307.62,1230.48,307.62,0,2026-08-27T12:14:12.032Z
1787832852032-15d72ce55afc6,HINDUNILVR,BUY,18,2434.28,43817.04,2428.88,0,2026-08-27T12:14:12.032Z
1787832852032-9db366e447c238,WIPRO,SELL,7,577.71,4043.97,576.61,7.7,2026-08-27T12:14:12.032Z
1787832852032-b3e8c8e4603bb8,RELIANCE,BUY,7,2116.25,14813.75,2104.76,0,2026-08-27T12:14:12.032Z
1787832852032-c7b6a162ef2fe,HINDUNILVR,SELL,14,2432.98,34061.72,2424.47,119.14,2026-08-27T12:14:12.032Z
1787832852032-f3c01cbd8c197,M&M,BUY,15,778.42,11676.3,777.33,0,2026-08-27T12:14:12.032Z
1787832852032-47e44f6bfd741,QUICKHEAL,SELL,1,309.29,309.29,308.55,0.74,2026-08-27T12:14:12.032Z
1787832852032-9d37a13352c4d8,WIPRO,BUY,4,577.44,2309.76,576.61,0,2026-08-27T12:14:12.032Z
1787832852032-376eb27c2e023,KPITTECH,SELL,15,266.89,4003.35,265.24,21.45,2026-08-27T12:14:12.032Z
1787832852032-ea7a1c1d6b36f,RELIANCE,BUY,17,2098.82,35679.94,2101.41,0,2026-08-27T12:14:12.032Z
1787832852032-ef960fefed0b7,ITC,BUY,8,206.73,1653.84,206.33,0,2026-08-27T12:14:12.032Z
1787832852032-ce150a43e6d33,TATAPOWER,BUY,10,124.81,1248.1,124.75,0,2026-08-27T12:14:12.032Z
1787832852032-5f4bb8bf6da118,M&M,BUY,6,773.6,4641.6,777.18,0,2026-08-27T12:14:12.032Z
1787832852032-ed5822a9f5b4f8,WIPRO,SELL,1,578.49,578.49,576.42,2.07,2026-08-27T12:14:12.032Z
1787832852032-9b69269c192bd8,SGBMAY29,BUY,16,4704.58,75273.28,4709.96,0,2026-08-27T12:14:12.032Z
1787832852032-7772f55681a5c,KPITTECH,SELL,6,264.44,1586.64,265.24,-4.8,2026-08-27T12:14:12.032Z
1787832852032-51d72cffca4908,TCS,BUY,1,3166.06,3166.06,3179.35,0,2026-08-27T12:14:12.032Z
1787832852032-453ad82f6cbfb,SGBMAY29,SELL,19,4703.9,89374.1,4711.26,-139.84,2026-08-27T12:14:12.032Z
1787832852032-81d35e5781de38,TATAPOWER,SELL,2,123.69,247.38,124.16,-0.94,2026-08-27T12:14:12.032Z
1787832852032-3824e1ceaf5e48,SGBMAY29,BUY,11,4692.52,51617.72,4711.26,0,2026-08-27T12:14:12.032Z
1787832852032-ae26ec1ee6dc4,HDFCBANK,BUY,20,1529.58,30591.6,1526.02,0,2026-08-27T12:14:12.032Z
1787832852032-afddcc672a9bf,BHARTIARTL,SELL,8,543.88,4351.04,541.95,15.44,2026-08-27T12:14:12.032Z
1787832852032-800256395e37b8,INFY,SELL,10,1558.66,15586.6,1553.01,56.5,2026-08-27T12:14:12.032Z
1787832852032-797d699a8afbd,M&M,BUY,17,776.71,13204.07,777.39,0,2026-08-27T12:14:12.032Z
1787832852032-3a4314554b1c78,M&M,BUY,9,778.75,7008.75,777.53,0,2026-08-27T12:14:12.032Z
1787832852032-465dc2b8c68b38,QUICKHEAL,SELL,17,308,5236,308.55,-9.35,2026-08-27T12:14:12.032Z
1787832852032-670eeb84ab5218,INFY,BUY,11,1553.88,17092.68,1553.01,0,2026-08-27T12:14:12.032Z
1787832852032-6ed7b42c822af,JUBLFOOD,BUY,2,3079.68,6159.36,3082.52,0,2026-08-27T12:14:12.032Z
1787832852032-a4b0e5112aa29,BHARTIARTL,BUY,2,544.02,1088.04,541.95,0,2026-08-27T12:14:12.032Z
1787832852032-9d0bad267c583,INFY,BUY,4,1550.55,6202.2,1552.87,0,2026-08-27T12:14:12.032Z
1787832852032-915fe0aa47f9f8,WIPRO,BUY,6,575.49,3452.94,576.42,0,2026-08-27T12:14:12.032Z
1787832852032-2236332dbf13f8,ONGC,SELL,6,116,696,116.17,-1.02,2026-08-27T12:14:12.032Z
1787832852032-44dd950ae7d588,KPITTECH,SELL,3,266.54,799.62,265.24,3.9,2026-08-27T12:14:12.032Z
1787832852032-406e181d97b358,EVEREADY,SELL,20,313.68,6273.6,313.95,-5.4,2026-08-27T12:14:12.032Z
1787832852032-21853c3f5987,HDFCBANK,BUY,18,1522.06,27397.08,1522.06,0,2026-08-27T12:14:12.032Z
1787832852032-f2456d9444e43,HDFCBANK,SELL,19,1524.68,28968.92,0,0,2026-08-27T12:14:12.032Z
1787832852032-6172d6317830d8,INFY,BUY,3,1557.89,4673.67,1553.02,0,2026-08-27T12:14:12.032Z
1787832852032-e759421371a4e8,SGBMAY29,BUY,13,4715.94,61307.22,4714.04,0,2026-08-27T12:14:12.032Z
1787832852032-cc0d658122c548,TCS,BUY,3,3174.75,9524.25,3179.69,0,2026-08-27T12:14:12.032Z
1787832852032-9bbb494abd5298,HDFCBANK,SELL,12,1527.41,18328.92,1526.25,6.96,2026-08-27T12:14:12.032Z
1787832852032-102d296e800e18,RELIANCE,BUY,4,2106.4,8425.6,2107.71,0,2026-08-27T12:14:12.032Z
1787832852032-53dcbdcb3ce49,QUICKHEAL,BUY,18,308.55,5553.9,308.55,0,2026-08-27T12:14:12.032Z
1787832852032-3ecb11a306bb08,JUBLFOOD,BUY,14,3082.92,43160.88,3082.92,0,2026-08-27T12:14:12.032Z
1787832852032-84a9f093559db,M&M,BUY,16,775.39,12406.24,777.38,0,2026-08-27T12:14:12.032Z
1787832852032-8e52ccc245f4f,EVEREADY,BUY,11,313.98,3453.78,313.95,0,2026-08-27T12:14:12.032Z
1787832852032-54babcf4f47f,QUICKHEAL,SELL,19,307.78,5847.82,0,0,2026-08-27T12:14:12.032Z
1787832852032-f96891c166cd78,WIPRO,BUY,9,576.77,5190.93,576.89,0,2026-08-27T12:14:12.032Z
1787832852032-b9bfd906b693f,RELIANCE,BUY,3,2109.46,6328.38,2109.46,0,2026-08-27T12:14:12.032Z
1787832852032-f13221682ff3,M&M,BUY,4,776.3,3105.2,777.92,0,2026-08-27T12:14:12.032Z
1787832852032-f843e474879608,JUBLFOOD,SELL,1,3090.55,3090.55,0,0,2026-08-27T12:14:12.032Z
1787832852032-05c2386a8fc0f8,JUBLFOOD,SELL,18,3100.72,55812.96,3087.99,114.57,2026-08-27T12:14:12.032Z
1787832852032-07911e54c57728,M&M,SELL,19,780.14,14822.66,778.04,39.9,2026-08-27T12:14:12.032Z
1787832852032-2d8f4d952a5798,M&M,SELL,10,774.79,7747.9,778.04,-32.5,2026-08-27T12:14:12.032Z
1787832852032-6788c44332a108,HDFCBANK,SELL,14,1521.16,21296.24,1526.25,-71.26,2026-08-27T12:14:12.032Z
1787832852032-945325b17363a,QUICKHEAL,SELL,13,308.96,4016.48,0,0,2026-08-27T12:14:12.032Z
1787832852032-b66bcac3534c78,EVEREADY,BUY,12,313.35,3760.2,313.95,0,2026-08-27T12:14:12.032Z
1787832852032-14dec85ba44338,RELIANCE,SELL,20,2098.83,41976.6,2104.22,-59.29,2026-08-27T12:14:12.032Z
1787832852032-b9d7fc7f49e2b8,JUBLFOOD,SELL,10,3092.27,30922.7,3087.99,42.8,2026-08-27T12:14:12.032Z
1787832852032-26fc3e32223128,SGBMAY29,BUY,9,4711.75,42405.75,4713.63,0,2026-08-27T12:14:12.032Z
1787832852032-82504bccde7148,M&M,SELL,17,780.25,13264.25,778.04,37.57,2026-08-27T12:14:12.032Z
1787832852032-e75b3b234b9778,TCS,BUY,2,3197.54,6395.08,3180.1,0,2026-08-27T12:14:12.032Z
1787832852032-94f5d6a3958d1,BHARTIARTL,BUY,13,543.27,7062.51,541.88,0,2026-08-27T12:14:12.032Z
1787832852032-5328d90423f32,SGBMAY29,SELL,5,4710.87,23554.35,4713.96,-15.45,2026-08-27T12:14:12.032Z
1787832852032-5d81e0130017c,INFY,SELL,12,1556.95,18683.4,1552.78,50.04,2026-08-27T12:14:12.032Z
1787832852032-80cd939edb243,ITC,BUY,4,205.54,822.16,206.26,0,2026-08-27T12:14:12.032Z
1787832852032-a516cfe137ac3,M&M,SELL,15,775.09,11626.35,778.04,-44.25,2026-08-27T12:14:12.032Z
1787832852032-a1d19f5223a138,INFY,SELL,19,1548.8,29427.2,1552.78,-75.62,2026-08-27T12:14:12.032Z
1787832852032-e6bef0b9db0f5,BHARTIARTL,BUY,14,543.26,7605.64,541.49,0,2026-08-27T12:14:12.032Z
1787832852032-c972676ee8379,HDFCBANK,SELL,14,1526.2,21366.8,1526.25,-0.7,2026-08-27T12:14:12.032Z
1787832852032-6ed98558eb2628,SBIN,SELL,4,429.29,1717.16,430.85,-6.24,2026-08-27T12:14:12.032Z
1787832852032-51d5485eb203a,TATAPOWER,SELL,12,124.01,1488.12,124.16,-1.8,2026-08-27T12:14:12.032Z
1787832852032-79bf04d33141a8,TATAPOWER,BUY,11,124.29,1367.19,124.16,0,2026-08-27T12:14:12.032Z
1787832852032-4e9ff4a5b9a258,BHARTIARTL,SELL,16,539.5,8632,540.72,-19.52,2026-08-27T12:14:12.032Z
1787832852032-b21891ec08c258,HINDUNILVR,BUY,1,2434.25,2434.25,2424.47,0,2026-08-27T12:14:12.032Z
1787832852032-6291b24d39e8d,KPITTECH,BUY,2,265.96,531.92,265.24,0,2026-08-27T12:14:12.032Z
1787832852032-f7a7c1eda1cb38,HDFCBANK,BUY,10,1527.29,15272.9,1526.25,0,2026-08-27T12:14:12.032Z
1787832852032-93942cf2f1cf88,M&M,BUY,13,774.81,10072.53,778.04,0,2026-08-27T12:14:12.032Z
1787832852032-6de07e1f8c872,BHARTIARTL,BUY,3,541.03,1623.09,540.72,0,2026-08-27T12:14:12.032Z
1787832852032-2676761dc3a5c8,ONGC,BUY,13,116.23,1510.99,116.17,0,2026-08-27T12:14:12.032Z
1787832852032-0c39f5d1cf5e,HDFCBANK,BUY,14,1520.51,21287.14,1525.82,0,2026-08-27T12:14:12.032Z
1787832852032-b303fc5f2fb79,EVEREADY,BUY,14,315.75,4420.5,314.05,0,2026-08-27T12:14:12.032Z
1787832852032-8d4e62404430f8,HDFCBANK,BUY,10,1533.26,15332.6,1533.26,0,2026-08-27T12:14:12.032Z
1787832852032-458bac60f02d28,ITC,BUY,5,207.37,1036.85,206.32,0,2026-08-27T12:14:12.032Z
1787832852032-95538b15fc749,ITC,BUY,3,205.62,616.86,206.19,0,2026-08-27T12:14:12.032Z
1787832852032-9d4b4bd7a06ac,M&M,SELL,16,777.18,12434.88,778.45,-20.32,2026-08-27T12:14:12.032Z
1787832852032-678295c2b5e948,WIPRO,SELL,5,577.37,2886.85,577.27,0.5,2026-08-27T12:14:12.032Z
1787832852032-0f9687bd2be5c,RELIANCE,BUY,6,2098.67,12592.02,2104.22,0,2026-08-27T12:14:12.032Z
1787832852032-720d7f076beac8,M&M,BUY,16,780.08,12481.28,778.45,0,2026-08-27T12:14:12.032Z
1787832852031-cf57b15882e018,ITC,BUY,7,206.9,1448.3,206.24,0,2026-08-27T12:14:12.031Z
1787832852031-770f56f7402228,HDFCBANK,SELL,18,1524.28,27437.04,1530.37,-66.99,2026-08-27T12:14:12.031Z
1787832852031-d3a71aa345744,SBIN,BUY,16,432.37,6917.92,430.85,0,2026-08-27T12:14:12.031Z
1787832852031-10fe588309b53,ITC,BUY,6,206.08,1236.48,206.09,0,2026-08-27T12:14:12.031Z
1787832852031-f559d52850ef18,M&M,BUY,5,781.07,3905.35,778.2,0,2026-08-27T12:14:12.031Z
1787832852031-e1d9e6e57a6f1,ITC,BUY,15,205.79,3086.85,206.09,0,2026-08-27T12:14:12.031Z
1787832852031-cde50608feb588,INFY,BUY,20,1558.12,31162.4,1552.78,0,2026-08-27T12:14:12.031Z
1787832852031-609dece9e47c,EVEREADY,SELL,15,314.52,4717.8,313.61,13.65,2026-08-27T12:14:12.031Z
1787832852031-9c40d52267f71,ITC,BUY,9,206.58,1859.22,206.58,0,2026-08-27T12:14:12.031Z
1787832852031-57af11d233f69,ITC,SELL,8,207.31,1658.48,0,0,2026-08-27T12:14:12.031Z
1787832852031-b9701f68f42978,SGBMAY29,BUY,8,4722.08,37776.64,4713.96,0,2026-08-27T12:14:12.031Z
1787832852031-2c50e861648cf,M&M,BUY,6,774.44,4646.64,778.05,0,2026-08-27T12:14:12.031Z
1787832852031-0ec9da0d571af,TATAPOWER,BUY,4,123.82,495.28,123.82,0,2026-08-27T12:14:12.031Z
1787832852031-a80b78d0e92db8,JUBLFOOD,SELL,4,3076.1,12304.4,3087.99,-47.56,2026-08-27T12:14:12.031Z
1787832852031-645d359729274,EVEREADY,BUY,14,313.02,4382.28,313.61,0,2026-08-27T12:14:12.031Z
1787832852031-a2f233dc6e199,RELIANCE,BUY,5,2110.89,10554.45,2110.89,0,2026-08-27T12:14:12.031Z
1787832852031-c3143b03ee8c68,M&M,BUY,4,776.48,3105.92,778.29,0,2026-08-27T12:14:12.031Z
1787832852031-cbeb8e248fba58,BHARTIARTL,SELL,4,539.84,2159.36,540.7,-3.44,2026-08-27T12:14:12.031Z
1787832852031-633f55b4aa85b8,EVEREADY,BUY,11,313.94,3453.34,313.76,0,2026-08-27T12:14:12.031Z
1787832852031-a8b6d685912cf8,HDFCBANK,SELL,1,1521.4,1521.4,1530.37,-8.97,2026-08-27T12:14:12.031Z
1787832852031-b4a40b9e0f049,SBIN,BUY,19,429.8,8166.2,430.14,0,2026-08-27T12:14:12.031Z
1787832852031-db103241eacd78,SGBMAY29,BUY,11,4704.74,51752.14,4712.63,0,2026-08-27T12:14:12.031Z
1787832852031-30fcf6d66800f8,INFY,BUY,18,1552.19,27939.42,1551.3,0,2026-08-27T12:14:12.031Z
1787832852031-2295dbd250c1e,TCS,SELL,5,3180.01,15900.05,3179.07,4.7,2026-08-27T12:14:12.031Z
1787832852031-502a27f7da7618,EVEREADY,BUY,19,313.32,5953.08,313.71,0,2026-08-27T12:14:12.031Z
1787832852031-3caa70e4b0c7b8,BHARTIARTL,BUY,9,544.26,4898.34,540.7,0,2026-08-27T12:14:12.031Z
1787832852031-283e3128817fa8,HINDUNILVR,BUY,20,2421.15,48423,2424.19,0,2026-08-27T12:14:12.031Z
1787832852031-f559e67df6c338,SBIN,BUY,13,432.08,5617.04,430.57,0,2026-08-27T12:14:12.031Z
1787832852031-c433b58f4334f,ONGC,BUY,6,116.03,696.18,116.03,0,2026-08-27T12:14:12.031Z
1787832852031-2c5b875e903368,WIPRO,BUY,8,577.27,4618.16,577.27,0,2026-08-27T12:14:12.031Z
1787832852031-d51593f44a4818,JUBLFOOD,SELL,19,3100.64,58912.16,3087.99,240.35,2026-08-27T12:14:12.031Z
1787832852031-f77e90cc2eadd,WIPRO,SELL,10,576.22,5762.2,578.12,-13.3,2026-08-27T12:14:12.031Z
1787832852031-be69493e06794,HINDUNILVR,SELL,11,2424.06,26664.66,2428.24,-45.98,2026-08-27T12:14:12.031Z
1787832852031-96b23c387bc19,HDFCBANK,BUY,12,1530.37,18364.44,1530.37,0,2026-08-27T12:14:12.031Z
1787832852031-680e2bbe4e1ea,SBIN,SELL,5,430.19,2150.95,420.77,47.1,2026-08-27T12:14:12.031Z
1787832852031-e6467f08c64d8,TATAPOWER,SELL,13,123.86,1610.18,123.63,1.84,2026-08-27T12:14:12.031Z
1787832852031-8c312e43cee228,BHARTIARTL,SELL,8,542.12,4336.96,539.9,17.76,2026-08-27T12:14:12.031Z
1787832852031-b716bfbd2c3bf8,TATAPOWER,BUY,8,123.63,989.04,123.63,0,2026-08-27T12:14:12.031Z
1787832852031-a700b9620fb1d8,WIPRO,BUY,7,578.12,4046.84,578.12,0,2026-08-27T12:14:12.031Z
1787832852031-1bc646921446e,WIPRO,SELL,13,575.81,7485.53,0,0,2026-08-27T12:14:12.031Z
1787832852031-668f11bac2e6d,INFY,SELL,1,1549.86,1549.86,1551.01,-1.15,2026-08-27T12:14:12.031Z
1787832852031-5862b7118eb3,TCS,SELL,1,3187.85,3187.85,3179.07,8.78,2026-08-27T12:14:12.031Z
1787832852031-6ede5a36fc78f8,SGBMAY29,SELL,18,4715.35,84876.3,4714.91,7.92,2026-08-27T12:14:12.031Z
1787832852031-08a68e99aba428,TCS,SELL,13,3175.79,41285.27,3179.07,-42.64,2026-08-27T12:14:12.031Z
1787832852031-f403e0dd8a0a4,SBIN,SELL,6,430.2,2581.2,420.77,56.58,2026-08-27T12:14:12.031Z
1787832852031-7654fd784de48,BHARTIARTL,BUY,16,539.01,8624.16,539.9,0,2026-08-27T12:14:12.031Z
1787832852031-929d3cc449915,JUBLFOOD,BUY,10,3086.74,30867.4,3087.99,0,2026-08-27T12:14:12.031Z
1787832852031-20b480138b1cd8,WIPRO,SELL,20,579.33,11586.6,562.88,180.95,2026-08-27T12:14:12.031Z
1787832852031-71359230df0be,HDFCBANK,SELL,17,1519.7,25834.9,1503.26,82.2,2026-08-27T12:14:12.031Z
1787832852031-39a16c2a264758,JUBLFOOD,BUY,4,3089.29,12357.16,3088.38,0,2026-08-27T12:14:12.031Z
